invoice_date,job_card_date,business_partner_name,vehicle_no,vehicle_model,current_km_reading,invoice_line_text,year,month,units_sold,system_category,refined_system_category
2017-09-06,2017-09-06,SIVRXXXXXXXXXX,TS08FAXXXX,BAJAJ AVENGER STREET 220,2904,DISC OIL,2017,September,1,Braking System,Miscellaneous
2017-09-06,2017-09-06,SIVRXXXXXXXXXX,TS08FAXXXX,BAJAJ AVENGER STREET 220,2904,POLISH,2017,September,1,General Service & Labour,Miscellaneous
2017-09-06,2017-09-06,SIVRXXXXXXXXXX,TS08FAXXXX,BAJAJ AVENGER STREET 220,2904,CONSUMABLES,2017,September,1,Miscellaneous,Miscellaneous
2017-09-06,2017-09-06,SIVRXXXXXXXXXX,TS08FAXXXX,BAJAJ AVENGER STREET 220,2904,3M OIL,2017,September,1,Miscellaneous,Miscellaneous
2017-09-06,2017-09-06,KISHXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,7726,DISC OIL,2017,September,1,Braking System,Miscellaneous
2017-09-06,2017-09-06,KISHXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,7726,POLISH,2017,September,1,General Service & Labour,Miscellaneous
2017-09-06,2017-09-06,KISHXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,7726,AIR FILTER,2017,September,1,Miscellaneous,Miscellaneous
2017-09-06,2017-09-06,KISHXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,7726,3M OIL,2017,September,1,Miscellaneous,Miscellaneous
2017-09-06,2017-09-06,KISHXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,7726,CONSUMABLES,2017,September,1,Miscellaneous,Miscellaneous
2017-09-06,2017-09-06,bubaXXXXXXXXXX,KA53X2XXXX,BAJAJ PULSAR 150,27770,GRIPPER,2017,September,1,Miscellaneous,Miscellaneous
2017-09-06,2017-09-06,bubaXXXXXXXXXX,KA53X2XXXX,BAJAJ PULSAR 150,27770,DISC OIL,2017,September,1,Braking System,Miscellaneous
2017-09-06,2017-09-06,bubaXXXXXXXXXX,KA53X2XXXX,BAJAJ PULSAR 150,27770,AIR FILTER CHECKUP,2017,September,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,rahuXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,1880,3M OIL,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,rahuXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,1880,POLISH,2017,October,1,General Service & Labour,Miscellaneous
2017-10-06,2017-10-06,rahuXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,1880,CONSUMABLES,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,munrXXXXXXXXXX,KA53ELXXXX,BAJAJ PULSAR 220,2120,SPEEDOMETER CAP,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,munrXXXXXXXXXX,KA53ELXXXX,BAJAJ PULSAR 220,2120,CONE SET,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,munrXXXXXXXXXX,KA53ELXXXX,BAJAJ PULSAR 220,2120,DOOM SCREW KIT,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,naviXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,10228,DISK PAD,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,naviXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,10228,AIR FILTER CHECKUP,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,naviXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,10228,DISC OIL,2017,October,1,Braking System,Miscellaneous
2017-10-06,2017-10-06,naviXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,10228,DISC OVERHUAL,2017,October,1,Braking System,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,LOADING GEAR,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,DISC OIL,2017,October,1,Braking System,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,HEAD RUBBER,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,PACKING KIT,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,VALVE KIT,2017,October,1,Engine & Transmission,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,BORE KIT,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,LOCK ARM,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,VALVE GRAINDING,2017,October,1,Engine & Transmission,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,VALVE GUIDE,2017,October,1,Engine & Transmission,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,AIR FILTER,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,SPARK PLUG,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,HEAD REST,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,CLUTCH BELL REST,2017,October,1,Engine & Transmission,Miscellaneous
2017-10-06,2017-10-06,chanXXXXXXXXXX,KA51X3XXXX,BAJAJ PULSAR 150,44933,CRANK RESET,2017,October,1,Engine & Transmission,Miscellaneous
2017-06-14,2017-10-06,vishXXXXXXXXXX,KA05HCXXXX,BAJAJ PLATINA,91206,CONSUMABLES,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-10-06,vishXXXXXXXXXX,KA05HCXXXX,BAJAJ PLATINA,91206,FORK CONE SET,2017,June,1,Suspension & Wheels,Miscellaneous
2017-06-14,2017-10-06,vishXXXXXXXXXX,KA05HCXXXX,BAJAJ PLATINA,91206,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-10-06,vishXXXXXXXXXX,KA05HCXXXX,BAJAJ PLATINA,91206,FORK OVERHUAL,2017,June,1,Suspension & Wheels,Miscellaneous
2017-06-14,2017-10-06,vishXXXXXXXXXX,KA05HCXXXX,BAJAJ PLATINA,91206,LOCK SET,2017,June,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,sureXXXXXXXXXX,KA53ELXXXX,BAJAJ PLATINA,11836,OIL FILTER,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,sureXXXXXXXXXX,KA53ELXXXX,BAJAJ PLATINA,11836,CONSUMABLES,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,sureXXXXXXXXXX,KA53ELXXXX,BAJAJ PLATINA,11836,TAIL LAMP BULB,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,pravXXXXXXXXXX,KA04JDXXXX,BAJAJ AVENGER STREET,23409,DISC OIL,2017,October,1,Braking System,Miscellaneous
2017-10-06,2017-10-06,pravXXXXXXXXXX,KA04JDXXXX,BAJAJ AVENGER STREET,23409,CONSUMABLES,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,pravXXXXXXXXXX,KA04JDXXXX,BAJAJ AVENGER STREET,23409,AIR FILTER CHECKUP,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,jayaXXXXXXXXXX,KA53W3XXXX,BAJAJ PULSAR 150,51323,DISC OIL,2017,October,1,Braking System,Miscellaneous
2017-10-06,2017-10-06,jayaXXXXXXXXXX,KA53W3XXXX,BAJAJ PULSAR 150,51323,CONSUMABLES,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,jayaXXXXXXXXXX,KA53W3XXXX,BAJAJ PULSAR 150,51323,AIR FILTER CHECKUP,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,atulXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,4593,TAIL LAMP BULB,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,atulXXXXXXXXXX,KA53EQXXXX,BAJAJ AVENGER STREET,4593,3M OIL,2017,October,1,Miscellaneous,Miscellaneous
2017-06-13,2017-10-06,suraXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,550147,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-10-06,suraXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,550147,SPEEDOMETER CABLE,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-10-06,suraXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,550147,WIRING CHECKUP,2017,June,1,Electrical,Miscellaneous
2017-11-06,2017-10-06,dibyXXXXXXXXXX,KA53EPXXXX,BAJAJ AVENGER STREET 220,10399,AIR FILTER CHECKUP,2017,November,1,Miscellaneous,Miscellaneous
2017-11-06,2017-10-06,dibyXXXXXXXXXX,KA53EPXXXX,BAJAJ AVENGER STREET 220,10399,YOKE RUBBER,2017,November,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,madhXXXXXXXXXX,KA51L8XXXX,BAJAJ PULSAR 150,83740,DISC OIL,2017,October,1,Braking System,Miscellaneous
2017-10-06,2017-10-06,madhXXXXXXXXXX,KA51L8XXXX,BAJAJ PULSAR 150,83740,AIR FILTER CHECKUP,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,ramXXXXXXXXXX,KA40X6XXXX,BAJAJ PULSAR 150,18595,SPEEDOMETER CAP,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,ramXXXXXXXXXX,KA40X6XXXX,BAJAJ PULSAR 150,18595,AIR FILTER CHECKUP,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,hariXXXXXXXXXX,KA02HGXXXX,BAJAJ PULSAR 220,0,DRUM BOLT WASHER,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,hariXXXXXXXXXX,KA02HGXXXX,BAJAJ PULSAR 220,0,TANK COVER,2017,October,1,Fuel System,Miscellaneous
2017-10-06,2017-10-06,hariXXXXXXXXXX,KA02HGXXXX,BAJAJ PULSAR 220,0,SPARK PLUG,2017,October,1,Miscellaneous,Miscellaneous
2017-10-06,2017-10-06,hariXXXXXXXXXX,KA02HGXXXX,BAJAJ PULSAR 220,0,AIR FILTER CHECKUP,2017,October,1,Miscellaneous,Miscellaneous
2017-11-06,2017-11-06,hariXXXXXXXXXX,KA53EPXXXX,BAJAJ AVENGER STREET,10423,3M OIL,2017,November,1,Miscellaneous,Miscellaneous
2017-11-06,2017-11-06,sumiXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,1970,POLISH,2017,November,1,General Service & Labour,Miscellaneous
2017-11-06,2017-11-06,sumiXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,1970,CONSUMABLES,2017,November,1,Miscellaneous,Miscellaneous
2017-11-06,2017-11-06,sumiXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,1970,3M OIL,2017,November,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,jmkXXXXXXXXXX,KHXXXX,BAJAJ BOXER CT,3655,SPARK PLUG,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,jmkXXXXXXXXXX,KHXXXX,BAJAJ BOXER CT,3655,AIR FILTER CHECKUP,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,bharXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,3424,POLISH,2017,December,1,General Service & Labour,Miscellaneous
2017-12-06,2017-12-06,bharXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,3424,DISC OIL,2017,December,1,Braking System,Miscellaneous
2017-12-06,2017-12-06,bharXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,3424,CONSUMABLES,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,bharXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,3424,3M OIL,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,venkXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 180,2201,CONSUMABLES,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,venkXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 180,2201,3M OIL,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,venkXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 180,2201,POLISH,2017,December,1,General Service & Labour,Miscellaneous
2017-12-06,2017-12-06,hendXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,150,CONSUMABLES,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,hendXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,150,3M OIL,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,hendXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,150,POLISH,2017,December,1,General Service & Labour,Miscellaneous
2017-12-06,2017-12-06,bhasXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6831,AIR FILTER CHECKUP,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,bhasXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6831,3M OIL,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,sumeXXXXXXXXXX,MH12JDXXXX,BAJAJ PULSAR NS 200,25615,DISK PAD,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,sumeXXXXXXXXXX,MH12JDXXXX,BAJAJ PULSAR NS 200,25615,AIR FILTER CHECKUP,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,sumeXXXXXXXXXX,MH12JDXXXX,BAJAJ PULSAR NS 200,25615,FORK CONE SET,2017,December,1,Suspension & Wheels,Miscellaneous
2017-12-06,2017-12-06,sumeXXXXXXXXXX,MH12JDXXXX,BAJAJ PULSAR NS 200,25615,ACCELATOR CABLE,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,sumeXXXXXXXXXX,MH12JDXXXX,BAJAJ PULSAR NS 200,25615,DISC OIL,2017,December,1,Braking System,Miscellaneous
2017-12-06,2017-12-06,sumeXXXXXXXXXX,MH12JDXXXX,BAJAJ PULSAR NS 200,25615,GRIPPER,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,sumeXXXXXXXXXX,MH12JDXXXX,BAJAJ PULSAR NS 200,25615,OIL FILTER,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,ankuXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR RS 200,8740,DISC OIL,2017,December,1,Braking System,Miscellaneous
2017-12-06,2017-12-06,ankuXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR RS 200,8740,3M OIL,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,ankuXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR RS 200,8740,CONSUMABLES,2017,December,1,Miscellaneous,Miscellaneous
2017-12-06,2017-12-06,ankuXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR RS 200,8740,COOLANT OIL,2017,December,1,Miscellaneous,Miscellaneous
2017-06-16,2017-06-13,diliXXXXXXXXXX,KA53S3XXXX,BAJAJ V,2615,UNKNOWN PART,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-06-13,munrXXXXXXXXXX,MUNRAJXXXX,BAJAJ PULSAR 150,43079,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-06-13,munrXXXXXXXXXX,MUNRAJXXXX,BAJAJ PULSAR 150,43079,TANK COVER,2017,June,1,Fuel System,Miscellaneous
2017-06-13,2017-06-13,munrXXXXXXXXXX,MUNRAJXXXX,BAJAJ PULSAR 150,43079,DISC OIL,2017,June,1,Braking System,Miscellaneous
2017-06-13,2017-06-13,munrXXXXXXXXXX,MUNRAJXXXX,BAJAJ PULSAR 150,43079,CLUTCH SWITCH,2017,June,1,Engine & Transmission,Miscellaneous
2017-06-13,2017-06-13,satyXXXXXXXXXX,KA53ESXXXX,BAJAJ CT 100,542,3M OIL,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-06-13,satyXXXXXXXXXX,KA53ESXXXX,BAJAJ CT 100,542,POLISH,2017,June,1,General Service & Labour,Miscellaneous
2017-06-13,2017-06-13,satyXXXXXXXXXX,KA53ESXXXX,BAJAJ CT 100,542,CONSUMABLES,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-06-13,sadhXXXXXXXXXX,KA53S5XXXX,BAJAJ PULSAR 180,36602,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-13,raghXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,587,3M OIL,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-13,raghXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,587,CONSUMABLES,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-13,raghXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,587,POLISH,2017,June,1,General Service & Labour,Miscellaneous
2017-06-13,2017-06-13,prakXXXXXXXXXX,KA53EQXXXX,BAJAJ CT 100,9079,3M OIL,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-06-13,prakXXXXXXXXXX,KA53EQXXXX,BAJAJ CT 100,9079,CONSUMABLES,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-06-13,subhXXXXXXXXXX,KA53J9XXXX,BAJAJ AVENGER STREET 220,14484,SILENCER,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-06-13,subhXXXXXXXXXX,KA53J9XXXX,BAJAJ AVENGER STREET 220,14484,SILENCER,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-06-13,VASAXXXXXXXXXX,KA03JGXXXX,BAJAJ V150,3231,CONSUMABLES,2017,June,1,Miscellaneous,Miscellaneous
2017-06-13,2017-06-13,VASAXXXXXXXXXX,KA03JGXXXX,BAJAJ V150,3231,POLISH,2017,June,1,General Service & Labour,Miscellaneous
2017-06-13,2017-06-13,VASAXXXXXXXXXX,KA03JGXXXX,BAJAJ V150,3231,3M OIL,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,vishXXXXXXXXXX,KA05HCXXXX,BAJAJ PLATINA,91206,LOCK SET,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,vishXXXXXXXXXX,KA05HCXXXX,BAJAJ PLATINA,91206,SWITCH,2017,June,1,Electrical,Miscellaneous
2017-06-14,2017-06-14,vishXXXXXXXXXX,KA05HCXXXX,BAJAJ PLATINA,91206,CHOKE CABLE,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,kishXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,18714,CONSUMABLES,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,kishXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,18714,DISC OIL,2017,June,1,Braking System,Miscellaneous
2017-06-14,2017-06-14,kishXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,18714,3M OIL,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,kishXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,18714,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,kishXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,18714,POLISH,2017,June,1,General Service & Labour,Miscellaneous
2017-06-14,2017-06-14,kishXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET,17286,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,hariXXXXXXXXXX,KA53ENXXXX,BAJAJ AVENGER STREET 220,10013,DISC OIL,2017,June,1,Braking System,Miscellaneous
2017-06-14,2017-06-14,hariXXXXXXXXXX,KA53ENXXXX,BAJAJ AVENGER STREET 220,10013,CONSUMABLES,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,hariXXXXXXXXXX,KA53ENXXXX,BAJAJ AVENGER STREET 220,10013,DRUM BOLT,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,hariXXXXXXXXXX,KA53ENXXXX,BAJAJ AVENGER STREET 220,10013,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,hariXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,5236,CONSUMABLES,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,hariXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,5236,3M OIL,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,hariXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,5236,POLISH,2017,June,1,General Service & Labour,Miscellaneous
2017-06-15,2017-06-14,naveXXXXXXXXXX,KA53W3XXXX,BAJAJ DISCOVER 150,25677,UNKNOWN PART,2017,June,1,Miscellaneous,Miscellaneous
2017-06-15,2017-06-14,naveXXXXXXXXXX,KA53W3XXXX,BAJAJ DISCOVER 150,25677,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-15,2017-06-14,naveXXXXXXXXXX,KA53W3XXXX,BAJAJ DISCOVER 150,25677,UNKNOWN PART,2017,June,1,Miscellaneous,Miscellaneous
2017-06-15,2017-06-14,naveXXXXXXXXXX,KA53W3XXXX,BAJAJ DISCOVER 150,25677,OIL FILTER,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,d raXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,4580,3M OIL,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,d raXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,4580,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,sudeXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,8786,DISC OIL,2017,June,1,Braking System,Miscellaneous
2017-06-14,2017-06-14,sudeXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 220,8786,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-15,2017-06-14,maliXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,4536,SILENCER JALL,2017,June,1,Miscellaneous,Miscellaneous
2017-06-15,2017-06-14,maliXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,4536,CONSUMABLES,2017,June,1,Miscellaneous,Miscellaneous
2017-06-15,2017-06-14,maliXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,4536,DISC OIL,2017,June,1,Braking System,Miscellaneous
2017-06-15,2017-06-14,maliXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,4536,POLISH,2017,June,1,General Service & Labour,Miscellaneous
2017-06-15,2017-06-14,maliXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,4536,TANK COVER,2017,June,1,Fuel System,Miscellaneous
2017-06-15,2017-06-14,maliXXXXXXXXXX,KA03JJXXXX,BAJAJ PULSAR 150,4536,3M OIL,2017,June,1,Miscellaneous,Miscellaneous
2017-06-15,2017-06-14,kailXXXXXXXXXX,KA01HNXXXX,BAJAJ PULSAR 150,8679,UNKNOWN PART,2017,June,1,Miscellaneous,Miscellaneous
2017-06-15,2017-06-14,kailXXXXXXXXXX,KA01HNXXXX,BAJAJ PULSAR 150,8679,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-15,2017-06-14,kailXXXXXXXXXX,KA01HNXXXX,BAJAJ PULSAR 150,8679,DISC OIL,2017,June,1,Braking System,Miscellaneous
2017-06-15,2017-06-14,kailXXXXXXXXXX,KA01HNXXXX,BAJAJ PULSAR 150,8679,CLUTCH SWITCH,2017,June,1,Engine & Transmission,Miscellaneous
2017-06-15,2017-06-14,rameXXXXXXXXXX,KA53ESXXXX,BAJAJ PLATINA,914,POLISH,2017,June,1,General Service & Labour,Miscellaneous
2017-06-15,2017-06-14,rameXXXXXXXXXX,KA53ESXXXX,BAJAJ PLATINA,914,3M OIL,2017,June,1,Miscellaneous,Miscellaneous
2017-06-15,2017-06-14,rameXXXXXXXXXX,KA53ESXXXX,BAJAJ PLATINA,914,CONSUMABLES,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,AIR FILTER CHECKUP,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,BRAKE CABLE,2017,June,1,Braking System,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,LOADING GEAR,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,BORE KIT,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,CLUTCH BELL REST,2017,June,1,Engine & Transmission,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,PACKING KIT,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,VALVE GRAINDING,2017,June,1,Engine & Transmission,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,LOCK ARM,2017,June,1,Miscellaneous,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,VALVE KIT,2017,June,1,Engine & Transmission,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,VALVE GUIDE,2017,June,1,Engine & Transmission,Miscellaneous
2017-06-14,2017-06-14,rajkXXXXXXXXXX,KA04EVXXXX,BAJAJ AVENGER STREET 220,2,MASTER ASSEMBLY,2017,June,1,Miscellaneous,Miscellaneous
